Time [s],CA left [°],CA right [°],CA mean [°],Volume [μl],Baseline [mm]
0.0,89.13527225173091,85.86827827066799,87.50177526119944,0.2738776208981366,1.0986908131588644
0.049196,89.22274222530281,86.08826871750767,87.65550547140523,0.2779997835625185,1.0986884691664285
0.098441,89.46832110989217,86.2152336615791,87.84177738573564,0.2778114668215612,1.0981749642181056
0.147612,88.85525780726077,85.82720870131986,87.34123325429032,0.2772786047281818,1.0990273760721996
0.1968059999999999,88.77209538525386,85.82713511602036,87.29961525063712,0.2768909387495903,1.0989316298917735
0.246086,85.10033935007306,83.85374991093052,84.47704463050178,0.2658293404636995,1.1000832352462109
0.295187,89.10947431842915,86.01176823975611,87.56062127909263,0.2773634974628816,1.0986900145038228
0.344719,84.71433030559751,83.71703576396615,84.21568303478183,0.2642928608893417,1.0998406056954326
0.393717,84.68393596066184,83.49763603946897,84.0907860000654,0.2636711801978563,1.099617185793015
0.442829,88.69182013626803,85.8342890250511,87.26305458065957,0.2775676976097365,1.099123243612758
0.4920429999999999,84.65090462013477,83.60952533428333,84.13021497720905,0.2639047061514192,1.0998556682368712
0.5413279999999999,88.27295238929305,85.70491842865539,86.98893540897421,0.2768590464661526,1.0994910296813052
0.590455,89.15000580254997,86.05347271840934,87.60173926047966,0.2782424112248897,1.098526432791324
0.639679,88.82544084808738,85.92628428681857,87.37586256745297,0.278019605394658,1.0989511217347492
0.688866,88.79674464063905,86.01886240916211,87.40780352490057,0.2777410147867512,1.098994371755444
0.738041,88.34569433411464,85.81182974486488,87.07876203948976,0.2775115514805242,1.0996350294253918
0.787233,84.70672076135484,83.67405737742345,84.19038906938914,0.2642860043770087,1.099832981532758
0.836703,88.87393532063389,86.02010925722854,87.44702228893121,0.278429295633242,1.0990888226172504
0.8856769999999999,88.34552767907824,85.66725600297977,87.006391841029,0.2764895357676677,1.099140534971052
0.934845,89.1331684763212,86.31035859357408,87.72176353494764,0.2793694563440463,1.0987621597719976
0.98407,88.76213852098518,85.9889694232722,87.37555397212869,0.277647889560026,1.0990550899166676
1.03325,88.69642265816265,85.91610720923804,87.30626493370033,0.2789226599855259,1.0989730547917855
1.08248,89.1380908828953,86.1236885980117,87.6308897404535,0.2785694424291698,1.0987501698023068
1.131667,84.42911174645762,83.50507819187361,83.96709496916561,0.2643259043431367,1.0997984822396305
1.180884,88.7561837361162,85.95581700132583,87.35600036872101,0.2793419409848087,1.0989321550880786
1.23013,88.43873430346825,85.8051541111874,87.12194420732783,0.2791409788988692,1.099472077090907
1.279373,87.9604667572925,85.56732574706358,86.76389625217803,0.2789478002305263,1.0997254547081112
1.329075,88.38808895009089,85.80073280155804,87.09441087582447,0.2789266314446311,1.099243829754037
1.3777199999999998,84.65295716852354,83.66473117029402,84.15884416940878,0.2662389275098371,1.0999898907705856
1.426899,84.47473198113312,83.66825260270154,84.07149229191734,0.2670817468899036,1.099928887756501
1.476097,88.44593757856924,85.81913257974897,87.13253507915911,0.2792560667866236,1.0993923372565355
1.525293,88.67340794331129,86.0510939667609,87.3622509550361,0.2785213847237801,1.0990972720035654
1.574489,88.54822971733887,85.86825535171408,87.20824253452648,0.2781003635327215,1.0994368989414918
1.623778,84.49845891864464,83.6778155629342,84.08813724078942,0.2655800569396628,1.099869395461644
1.6729079999999998,88.12180862509791,85.63077265353306,86.87629063931549,0.2772107640542264,1.0995801844952078
1.722129,84.42637140582185,83.53242625965161,83.97939883273673,0.2630240315996687,1.099751268258393
1.771351,88.89372663686693,85.74072334991205,87.31722499338949,0.2752565171684191,1.0989360754563873
1.820515,84.4844905360926,83.41499588049429,83.94974320829344,0.2619572106501451,1.0996151798097944
1.869975,84.4655398173832,83.36794308340905,83.91674145039613,0.2614807769770177,1.0995390898298742
1.91893,89.31213678496867,85.88760457339073,87.5998706791797,0.2749515635651142,1.0986504943017588
1.968145,89.79285402940614,86.0009175012358,87.89688576532097,0.2734887259046938,1.0983471644098304
2.017329,89.22982982004878,85.79972620071874,87.51477801038376,0.2729213207277005,1.0987446316866911
2.066547,88.63881721102528,85.74863246024283,87.19372483563406,0.2753352287275878,1.099391171018803
2.115764,89.33660194052499,86.36800426539868,87.85230310296183,0.2795544332584884,1.0983684982101702
2.164998,88.55075194391758,85.96671344616644,87.258732695042,0.2798167853899028,1.098901814694482
2.214265,87.97424821421751,85.82542086398959,86.89983453910355,0.2798125393445981,1.0996328374354516
2.263482,84.45588787114816,83.75355951839889,84.10472369477353,0.2665914847567827,1.09991813134641
2.312773,89.48015240338484,86.29233726460369,87.88624483399425,0.2793759373544239,1.0984005938610328
2.36182,84.38938341844937,83.47839032286576,83.93388687065757,0.263534970796084,1.0997772238117092
2.410972,84.67214071945244,83.59081299044901,84.13147685495073,0.2653028802621217,1.0998790259534572
2.460177,84.38313413350158,83.56011878367282,83.9716264585872,0.2653911438513875,1.0997571035602884
2.509412,88.92312184633533,86.15291054294275,87.53801619463904,0.2799000218269592,1.098648497894306
2.558584,88.68503961766741,86.01238760258717,87.34871361012729,0.2781881784975455,1.099075998217975
2.607843,84.55039832407753,83.62544573369415,84.08792202888584,0.2652914503622232,1.099957385770245
2.65699,84.45260723339464,83.65196276716348,84.05228500027906,0.2662806852594143,1.0998262021688583
2.706193,84.29526762889748,83.65751566159986,83.97639164524867,0.2657174013524528,1.09965407898769
2.755511,88.67266047812873,86.11013176882824,87.39139612347849,0.2799489632575326,1.0992199707117676
2.804605,88.70586395988187,86.01224107190984,87.35905251589585,0.2784176547050422,1.0992588605808915
2.853822,89.14473671057932,86.26870250491335,87.70671960774634,0.27965534719592,1.0989546014813452
2.903011,88.54383752858037,85.82088237988165,87.182359954231,0.2782750190162811,1.099109577947084
2.952214,89.47183888003482,86.37246491661125,87.92215189832304,0.279633147978037,1.0981858088787892
3.001433,87.97504418330816,85.35040665225262,86.6627254177804,0.2747987296668999,1.099600441906874
3.050633,88.7527528923143,85.87844909872238,87.31560099551834,0.2771906530598939,1.099183159078828
3.099846,88.47232018074523,85.78352472241787,87.12792245158155,0.2772042715468419,1.0995537472911836
3.149042,89.4107757777629,86.25668183200186,87.83372880488238,0.2793522555002464,1.0983264273989028
3.198249,88.7430950524493,85.82109907191226,87.28209706218078,0.276510558676181,1.0989180901779416
3.248234,88.30317041044195,85.61501116072061,86.95909078558128,0.275940011513323,1.0993431883838634
3.296702,87.81086115610417,85.39391943009355,86.60239029309886,0.2748263197407535,1.0998651960444064
3.345859,88.24252187607847,85.60255532675338,86.92253860141592,0.2760715033319386,1.0996779657147202
3.395053,88.79322820591223,85.78175653597543,87.28749237094382,0.2770216314188581,1.0989401338895242
3.444255,84.77793301643167,83.60918134071979,84.19355717857573,0.264433083490442,1.0998865688123087
3.493475,88.73053306105854,85.7837036289732,87.25711834501587,0.2769147534268364,1.099031734986299
3.542671,88.66353362960442,85.82299948825379,87.2432665589291,0.2769867424217831,1.099128740591095
3.59187,87.97194923895692,85.64272603858124,86.80733763876908,0.276593186549553,1.0998254601376274
3.641132,88.61778604497802,85.85818094558093,87.23798349527948,0.2771296465378752,1.0991372804910615
3.690274,89.02601780945749,85.92717937435988,87.47659859190868,0.2769328383997869,1.0987632565703462
3.739549,88.72725557272653,85.93403230999222,87.33064394135937,0.2777336501229304,1.0991702194443838
3.788675,88.62793517879906,85.84207504363863,87.23500511121884,0.2776702129321312,1.0991591563846368
3.837893,88.72487247098103,85.81702411573944,87.27094829336023,0.2778159485981097,1.099294914128372
3.887147,84.35866111314762,83.36423286268216,83.86144698791489,0.2635200967822942,1.0998885229688886
3.936297,89.20589659814773,86.15620217743728,87.68104938779251,0.2791304599164804,1.0985601896908637
3.985601,88.68066201039065,86.00529813997544,87.34298007518305,0.2782368043235622,1.0994140492164313
4.034699,88.64027031527789,85.83274677667902,87.23650854597845,0.2776733540596287,1.0991207886579752
4.08396,88.14483849107057,85.66889757699248,86.90686803403153,0.2765575845732227,1.0993165513737695
4.133141,88.37599647020369,85.7631000972574,87.06954828373054,0.2773165016415724,1.099460271868857
4.182327,87.99328994588106,85.49178820253478,86.74253907420791,0.277609994485726,1.0995018494641433
4.231936999999999,88.38390947185032,85.70886512060127,87.04638729622579,0.2770868242164032,1.0994099530192878
4.28081,88.15508090417276,85.58083523231967,86.86795806824622,0.2770497849591138,1.0998761890924116
4.329937999999999,88.1911406992509,85.48163825807946,86.83638947866518,0.2753101427359252,1.09959218760478
4.379161,88.14209019682349,85.4731310038612,86.80761060034234,0.2757117547120252,1.099834646868317
4.428342,88.15014979602309,85.4480037928901,86.7990767944566,0.2757052370136405,1.0996080715865515
4.477558999999999,88.92067695088366,85.9170934578522,87.41888520436794,0.2781044635101458,1.0988215278583355
4.526741,84.21787947093199,83.41798568324293,83.81793257708746,0.2648534840958971,1.0996683033939083
4.576053,84.76046637703556,83.82612169707899,84.29329403705728,0.2667306121477309,1.1001968801259332
4.625165,88.63953406785072,85.69731722858124,87.16842564821599,0.2769408960571633,1.0993010062974062
4.67443,85.04350550512947,83.72818955521791,84.38584753017369,0.2650855728761299,1.1003902197751694
4.723707,88.9189720731909,85.93138373025434,87.42517790172262,0.276315997409143,1.0987686975139628
4.772772,88.44792126838257,85.64030202752363,87.0441116479531,0.275933821881096,1.099296340930178
4.821963,88.57339956278655,85.88395900304648,87.22867928291652,0.2768561920137252,1.0991968477635412
4.871182,84.60550314504687,83.4471355211952,84.02631933312102,0.2634751724973987,1.0998315057658286
4.920388,88.36299162989933,85.58118170524895,86.97208666757413,0.2763285697554274,1.099456357357866
4.969628,84.60104145545756,83.59365493717554,84.09734819631655,0.2641367886970223,1.100077285176492
5.018801,89.28378701036355,86.2037752897291,87.74378115004632,0.2785924406361794,1.0986024638078526
5.068003,88.49333106567006,85.73936964818299,87.11635035692652,0.2772616412022015,1.0995237953368615
5.117217,88.82763655702071,86.02795620323774,87.42779638012922,0.2782601071651742,1.0987455051541035
5.166411,88.61724645141082,85.9848657902185,87.30105612081466,0.2788094910763135,1.0992632687960604
5.215863,89.03367083215709,86.0539252424904,87.54379803732374,0.2790467049538729,1.0989832544022922
5.264844999999999,88.90362647604853,85.84402740967467,87.3738269428616,0.2774482989031642,1.098658738232172
5.314026999999999,89.2913664666863,86.08118433678052,87.68627540173341,0.2778909019232961,1.0982670638139171
5.363276,88.42554015408018,85.68243001213204,87.05398508310611,0.2771264257519339,1.0994254815668236
5.412415,88.326976821052,85.5803039540682,86.9536403875601,0.2755888370575269,1.0993257353322408
5.461621999999999,84.78249662807478,83.7288541651579,84.25567539661634,0.2654681548461872,1.100165915490957
5.510894,84.88768113605637,83.77406499109998,84.33087306357817,0.2656386164613462,1.1001832120872657
5.560027,84.88958384722274,83.71633655990902,84.30296020356587,0.2658268981254985,1.1003691580943844
5.609259,88.7393464620006,85.91881982503912,87.32908314351985,0.2772764553310108,1.099235904314087
5.658439,88.5753214192151,85.841888370761,87.20860489498804,0.2770944479195601,1.0995757694987296
5.707644,89.0359963738909,85.89600586559777,87.46600111974433,0.2786732490568746,1.0989549365097382
5.756923,88.80445488581132,85.85893793617072,87.33169641099101,0.2776829219477386,1.098644801905429
5.806058,88.16812270388705,85.60293056400062,86.88552663394384,0.2768833878504902,1.099596287902266
5.855245,88.47861148254488,85.82637412808026,87.15249280531256,0.2777107991482716,1.099067500799951
5.90451,88.86026396913346,85.98786926539334,87.4240666172634,0.2780109573497683,1.0988649079156012
5.953702,87.90270024704668,85.33700086818251,86.6198505576146,0.2738265689703369,1.099581252442858
6.002885,87.68546672549854,85.11786707048866,86.40166689799361,0.2725930988148479,1.100118519834283
6.052084,88.76966320459093,85.72040914148744,87.24503617303918,0.2754236728861197,1.0993062835739973
6.101285,89.18579518694592,85.93512568509236,87.56046043601914,0.2767478079154521,1.0989559964636333
6.150837,89.40788230282291,86.14051997907379,87.77420114094835,0.2777875702771571,1.0985136503488862
6.199968,88.44205181788482,85.65320695200546,87.04762938494514,0.2755780730725055,1.0994883071886097
6.2489,89.36177461079473,85.98707874031894,87.67442667555683,0.2775114939018184,1.0983534669054131
6.298096999999999,88.33787319905332,85.66433155779373,87.00110237842352,0.2762497185888024,1.0995859516199626
6.347357,89.3731979623144,86.03112649125795,87.70216222678619,0.2772907590104339,1.0984893113249994
6.396542999999999,88.70048773920477,85.68998782231371,87.19523778075924,0.2766545804240422,1.09944932764193
6.445729999999999,89.50256864326566,86.3449686990008,87.92376867113323,0.2789240000307319,1.098701785353637
6.494915,88.81672287117046,85.92760708222896,87.37216497669971,0.2764569198974837,1.0988139065902198
6.54412,84.42152231232122,83.37625436614941,83.89888833923531,0.2628760793424042,1.0999074204868866
6.593321,88.95591328207573,85.73974717429316,87.34783022818445,0.2748843369679256,1.0988304881260245
6.642528,88.14802830784329,85.20610846530015,86.67706838657172,0.270361898500206,1.0997400998248132
6.691758999999999,84.90229241314964,83.09994847357791,84.00112044336377,0.2559509043649956,1.1000445376078147
6.740967,88.86876242988389,85.46505855710107,87.16691049349248,0.270680419957983,1.0992210966046017
6.790131,88.9412523541118,85.5543723264568,87.2478123402843,0.2721776199957839,1.0987866570031275
6.839345,84.92762357787721,83.49001965647828,84.20882161717775,0.2613045010641436,1.1002921354367268
6.888551,88.99847731242524,85.87273110550244,87.43560420896384,0.2749721246836291,1.098862706139136
6.937786,89.09094166389538,85.7669229426111,87.42893230325325,0.2747554110351747,1.0989528663550532
6.987066,88.71233873882612,85.62216284559754,87.16725079221183,0.274004905872838,1.0992990387110264
7.036169999999999,88.40924531748077,85.53798536820052,86.97361534284065,0.274660948736343,1.0994165514595533
7.085465999999999,89.04290823892016,85.93558014352566,87.48924419122291,0.2763834196962843,1.0989619128992825
7.135006,88.19562036909838,85.37178543123076,86.78370290016457,0.2751930575210727,1.0997501376491718
7.184044,84.8953243990594,83.7688374873286,84.332080943194,0.2655013328508201,1.1003299450126622
7.232977999999999,88.25583312269383,85.62965666304012,86.94274489286698,0.2766620337236725,1.0997189524758049
7.282227,88.76170649845261,85.8509399633978,87.30632323092522,0.2769641295311008,1.0987711205794048
7.331372,88.48327153408466,85.70102855047364,87.09215004227914,0.2767520992086632,1.0992925142380845
7.380589,87.87706415130262,85.41028930851093,86.64367672990677,0.2752171460561178,1.0997933002377798
7.429799,88.78563442220349,85.97014987015812,87.37789214618081,0.2780718699282569,1.0988751423150238
7.478987,88.69488031670558,85.94000267819017,87.31744149744787,0.277618700166687,1.0988506160132292
7.528213999999999,88.74073465704446,85.86404965226188,87.30239215465318,0.2777276202184918,1.0989617474984783
7.577431,88.89135622191839,85.96313873374176,87.42724747783006,0.2776620991281829,1.0989444345807635
7.626621999999999,88.54004414081471,85.830625936346,87.18533503858035,0.2779444063469931,1.0992688806360602
7.675807,84.26144106112937,83.39901924982749,83.83023015547843,0.2634352125645145,1.0996833910270587
7.725010999999999,84.74323099882477,83.73391725480049,84.23857412681264,0.2666538281837391,1.100430976637937
7.774229999999999,88.2092571528831,85.5948048566071,86.9020310047451,0.2768105218711138,1.0997500586716216
7.823429,88.11629051393469,85.51106672735462,86.81367862064465,0.2761612865158872,1.0997114754048494
7.872740999999999,88.13166541337522,85.48461428712442,86.80813985024982,0.2756737463279363,1.0995053274013156
7.921837,88.48040234442746,85.77497968806114,87.1276910162443,0.2769305134357222,1.099261892379214
7.971232,84.73179004853783,83.57355591571772,84.15267298212777,0.2648483829370883,1.1002340094853904
8.020299999999999,88.98752214975846,85.87294848930965,87.43023531953406,0.2768964725624725,1.0989740323666155
8.069445,88.9018956105885,85.76588776954544,87.33389169006696,0.2754219133089144,1.0989215041237963
8.118727999999999,87.76940425403856,85.19525262284319,86.48232843844087,0.273245128591683,1.0999758384219829
8.167958,88.30497239614111,85.61282956749177,86.95890098181644,0.2749618390684384,1.0997175475377536
8.21708,88.4117908364034,85.60479012816727,87.00829048228533,0.2757741826749711,1.099181941732657
8.266267,87.96969293221389,85.5395798719163,86.7546364020651,0.27598784422137,1.0999530702851683
8.315465999999999,88.07598118454065,85.57260401085277,86.82429259769671,0.2764702185064442,1.099977146453723
8.364645,84.23550818923486,83.31161734117684,83.77356276520585,0.2631908639113613,1.10004100887906
8.414125,88.65347159719478,85.90215651560068,87.27781405639773,0.2783641485244257,1.0989452541824185
8.463118999999999,88.93206919361724,86.11917085836885,87.52562002599305,0.2796490946743338,1.0991114554076666
8.512296,88.2280097984292,85.73734488779628,86.98267734311274,0.2788563943072255,1.0997357978213675
8.561506999999999,87.61800712093759,85.52705047302396,86.57252879698078,0.2775406780959421,1.1000861734809737
8.610686,89.08365371243674,86.18286809379843,87.63326090311759,0.2804053790364296,1.0984144643655984
8.659989999999999,87.97687232049006,85.7345958423331,86.85573408141158,0.2808808665505615,1.0994513817130245
8.709095,88.58907451555676,86.06621689237272,87.32764570396475,0.2823444388599786,1.0988261698707038
8.7584,88.38208458913542,85.84099494261939,87.11153976587741,0.2792747024286948,1.0994908634859606
8.807538,88.10012179259552,85.59638130900517,86.84825155080034,0.2775395027765462,1.0995154904840343
8.856717,87.69343717117783,85.22716940870555,86.46030328994169,0.2735727552942232,1.0999723445703489
8.905975,88.65447916421016,85.64001618947891,87.14724767684453,0.2738410542995302,1.0992491424450674
8.955157,88.99261400713672,85.82161417669312,87.40711409191492,0.2749066465599803,1.0988308067761248
9.004337999999999,88.9552249218335,85.90215173569162,87.42868832876256,0.2767362899119327,1.0991177787648092
9.05365,88.88609073299844,85.84752679009023,87.36680876154433,0.2771391407248731,1.0988072376914213
9.102776,88.83944813447805,86.12841010735761,87.48392912091782,0.2804673777648249,1.0988731558734233
9.15198,88.49226253951508,85.93915374966868,87.21570814459187,0.2793336668680956,1.09893384361655
9.201138,88.68327989860384,86.03234181147138,87.35781085503761,0.2798567170879856,1.0988566364242411
9.250352,88.84072267630147,85.89890367188323,87.36981317409234,0.2786608654036867,1.0989866078878252
9.29963,89.24240794632165,86.16487096669161,87.70363945650664,0.2791755893403519,1.0985610709905649
9.348782,87.92484454460327,85.25271870700988,86.58878162580658,0.2746038838812579,1.0998099302490565
9.397976,88.5054213553199,85.59727357411224,87.05134746471606,0.2763050370948905,1.099145431433097
9.447176,84.48151733014937,83.36717516800597,83.92434624907767,0.2621483294860416,1.099912502995065
9.496378,88.90686663332828,85.91758269566408,87.41222466449618,0.2771756529582158,1.0990064605318406
9.545591,88.88780778699062,85.75406135039015,87.32093456869038,0.2755857855245822,1.099046372136119
9.594817,88.25441271543646,85.53334323010431,86.89387797277038,0.2758868683626292,1.0994440741737748
9.643987,88.30684530823277,85.55848736837244,86.9326663383026,0.2758342335746787,1.0996370404036169
9.693198,88.63293834513084,85.82719724443409,87.23006779478246,0.2772751570092469,1.0988319555101314
9.742415,88.71970265392262,85.89787445556024,87.30878855474143,0.2774316755616214,1.0994180953028856
9.79166,88.28974269087846,85.72043802343458,87.00509035715652,0.2783302971431705,1.0998390975040218
9.840789,88.72228725134666,85.82160069751936,87.27194397443301,0.2765492863164782,1.0990986856525966
9.890047,87.93905862682857,85.43166675686896,86.68536269184877,0.2753359292277321,1.100005987479353
9.939206,89.07123703829173,85.90473362178959,87.48798533004066,0.276551891537964,1.0990021243428123
9.988484,88.49644880858625,85.43544592810905,86.96594736834766,0.2734827251775736,1.099205953006341
