x-axis,1,2
second,Volt,Volt
-500.0000E-09,+270.3250397790E-03,+32.9318853801E-03
-499.5000E-09,+268.8332056241E-03,+13.6950765409E-03
-499.0000E-09,+265.5354669660E-03,-5.9343202338E-03
-498.5000E-09,+262.4732810691E-03,-25.6422345956E-03
-498.0000E-09,+258.7829544755E-03,-44.8790434348E-03
-497.5000E-09,+255.7992861657E-03,-64.8225105579E-03
-497.0000E-09,+251.7163716366E-03,-84.4519073326E-03
-496.5000E-09,+246.2986581268E-03,-104.0813041072E-03
-496.0000E-09,+240.2528039202E-03,-123.3181129464E-03
-495.5000E-09,+234.9921255845E-03,-142.7904745469E-03
-495.0000E-09,+229.5744120747E-03,-162.4983889087E-03
-494.5000E-09,+222.0367237132E-03,-181.5781625737E-03
-494.0000E-09,+215.8338343324E-03,-200.2653483032E-03
-493.5000E-09,+208.7672514935E-03,-218.0888405747E-03
-493.0000E-09,+200.2088344998E-03,-236.2264031945E-03
-492.5000E-09,+193.6133571835E-03,-253.5002723562E-03
-492.0000E-09,+184.3482819058E-03,-269.9889656469E-03
-491.5000E-09,+176.2609704347E-03,-286.3206237635E-03
-491.0000E-09,+167.2314479183E-03,-302.5737642929E-03
-490.5000E-09,+157.8093374664E-03,-318.2772817127E-03
-490.0000E-09,+148.2301918404E-03,-331.4682363453E-03
-489.5000E-09,+138.4154934531E-03,-345.6014020230E-03
-489.0000E-09,+127.8941367818E-03,-360.2841908105E-03
-488.5000E-09,+117.6083328719E-03,-371.9047937011E-03
-488.0000E-09,+106.4588355039E-03,-384.0750197014E-03
-487.5000E-09,+95.8589612455E-03,-395.6956225920E-03
-487.0000E-09,+85.0235342259E-03,-406.3740144375E-03
-486.5000E-09,+73.3244137482E-03,-416.5813007603E-03
-486.0000E-09,+62.3319515543E-03,-426.0819287993E-03
-485.5000E-09,+50.7113486637E-03,-434.7188633801E-03
-485.0000E-09,+39.3262985344E-03,-443.1202451997E-03
-484.5000E-09,+27.7056956438E-03,-451.1290390838E-03
-484.0000E-09,+16.2421279274E-03,-456.5467525936E-03
-483.5000E-09,+4.5430074497E-03,-463.0637123228E-03
-483.0000E-09,-7.2346306152E-03,-469.5021544649E-03
-482.5000E-09,-18.9337510929E-03,-474.6057976263E-03
-482.0000E-09,-30.7113891577E-03,-478.0605714586E-03
-481.5000E-09,-42.0964392870E-03,-481.4368277039E-03
-481.0000E-09,-53.8740773518E-03,-483.4782849684E-03
-480.5000E-09,-65.6517154166E-03,-485.0486367104E-03
-480.0000E-09,-76.8012127847E-03,-486.6975060395E-03
