x-axis,1,2
second,Volt,Volt
-500.0000E-09,+144.0596697284E-03,+4.8225891987E-03
-499.5000E-09,+143.9654486239E-03,-4.8350740144E-03
-499.0000E-09,+143.6827853104E-03,-14.4142196405E-03
-498.5000E-09,+142.6777601955E-03,-24.1504004407E-03
-498.0000E-09,+141.5785139761E-03,-34.3576867635E-03
-497.5000E-09,+140.4792677567E-03,-43.6227620412E-03
-497.0000E-09,+138.6262527012E-03,-54.3796714737E-03
-496.5000E-09,+136.1765039837E-03,-62.6240181191E-03
-496.0000E-09,+134.1664537540E-03,-73.1453747903E-03
-495.5000E-09,+131.9993683501E-03,-82.0178621325E-03
-495.0000E-09,+129.1099211448E-03,-91.5184901714E-03
-494.5000E-09,+126.3146950441E-03,-101.0976357975E-03
-494.0000E-09,+122.9227352815E-03,-109.6560527913E-03
-493.5000E-09,+119.7192177278E-03,-118.4500225463E-03
-493.0000E-09,+115.8247454077E-03,-127.6365802369E-03
-492.5000E-09,+112.0559012270E-03,-136.0379620564E-03
-492.0000E-09,+107.7217304191E-03,-144.6748966373E-03
-491.5000E-09,+104.0785143778E-03,-152.2911025859E-03
-491.0000E-09,+99.1790169428E-03,-161.1635899280E-03
-490.5000E-09,+94.1538913685E-03,-167.9946200056E-03
-490.0000E-09,+89.5998713167E-03,-176.2389666510E-03
-489.5000E-09,+84.5119316727E-03,-182.3633384447E-03
-489.0000E-09,+79.1099216803E-03,-189.5869564578E-03
-488.5000E-09,+73.8649468622E-03,-195.9468810128E-03
-488.0000E-09,+68.4943439046E-03,-201.6001472839E-03
-487.5000E-09,+62.7468565290E-03,-206.9393432066E-03
-487.0000E-09,+57.1249972927E-03,-212.1215039551E-03
-486.5000E-09,+51.4089169519E-03,-217.5392174650E-03
-486.0000E-09,+45.3159521930E-03,-223.4280364974E-03
-485.5000E-09,+39.3800226084E-03,-227.2753982652E-03
-485.0000E-09,+33.1614297101E-03,-230.6516545104E-03
-484.5000E-09,+27.1626860558E-03,-234.1849459299E-03
-484.0000E-09,+21.0697212969E-03,-236.8545438912E-03
-483.5000E-09,+14.8511283987E-03,-239.3671066784E-03
-483.0000E-09,+8.5069073611E-03,-241.1730111817E-03
-482.5000E-09,+1.9428370797E-03,-244.2351970785E-03
-482.0000E-09,-3.7732432611E-03,-246.9047950399E-03
-481.5000E-09,-10.5571627864E-03,-248.2395940206E-03
-481.0000E-09,-16.8071627195E-03,-248.7892171303E-03
-480.5000E-09,-22.8687204435E-03,-249.1032874786E-03
-480.0000E-09,-29.2443485159E-03,-249.1818050657E-03
