x-axis,1,2
second,Volt,Volt
-500.0000E-09,+245.1275078420E-03,+61.4337694969E-03
-499.5000E-09,+245.3473570858E-03,+45.5732169030E-03
-499.0000E-09,+245.0646937723E-03,+28.5349005026E-03
-498.5000E-09,+244.2167038316E-03,+12.6743479086E-03
-498.0000E-09,+242.6149450548E-03,-3.9713805563E-03
-497.5000E-09,+241.0445933128E-03,-20.2245210858E-03
-497.0000E-09,+238.7204727347E-03,-36.7917319636E-03
-496.5000E-09,+236.3649451217E-03,-53.6730131898E-03
-496.0000E-09,+233.5383119862E-03,-70.7898471774E-03
-495.5000E-09,+230.1149451887E-03,-87.4355756423E-03
-495.0000E-09,+225.6865532763E-03,-103.6101985847E-03
-494.5000E-09,+221.6664528169E-03,-120.5699973980E-03
-494.0000E-09,+216.5785131729E-03,-136.2735148177E-03
-493.5000E-09,+211.6476087031E-03,-152.9977608698E-03
-493.0000E-09,+205.9315283623E-03,-169.1723838121E-03
-492.5000E-09,+199.8071565686E-03,-185.1899715803E-03
-492.0000E-09,+193.9026340187E-03,-200.8934890000E-03
-491.5000E-09,+187.0559004237E-03,-215.6547953746E-03
-491.0000E-09,+179.8636894455E-03,-230.8086896847E-03
-490.5000E-09,+172.6086643975E-03,-244.5492674269E-03
-490.0000E-09,+164.8825338270E-03,-259.2320562144E-03
-489.5000E-09,+156.9365540126E-03,-271.7948701502E-03
-489.0000E-09,+148.7393179195E-03,-285.5354478925E-03
-488.5000E-09,+140.0709763038E-03,-297.7056738928E-03
-488.0000E-09,+131.1827854442E-03,-309.0122064350E-03
-487.5000E-09,+122.1061523756E-03,-321.1039148482E-03
-487.0000E-09,+113.0609263418E-03,-330.6830604743E-03
-486.5000E-09,+103.5760018203E-03,-341.5970050810E-03
-486.0000E-09,+93.8084139852E-03,-350.7835627716E-03
-485.5000E-09,+83.9780120805E-03,-359.2634621782E-03
-485.0000E-09,+74.0219820363E-03,-367.5078088236E-03
-484.5000E-09,+63.3749972257E-03,-375.0454971851E-03
-484.0000E-09,+53.0734897984E-03,-381.8765272627E-03
-483.5000E-09,+42.8033894059E-03,-388.4720045790E-03
-483.0000E-09,+32.5646960482E-03,-394.3608236114E-03
-482.5000E-09,+21.8234901331E-03,-398.9148436631E-03
-482.0000E-09,+11.4591686360E-03,-402.8407230180E-03
-481.5000E-09,+874.9978951E-06,-407.6302958311E-03
-481.0000E-09,-9.5207306368E-03,-411.9487631215E-03
-480.5000E-09,-20.1363084125E-03,-414.8539138441E-03
-480.0000E-09,-30.9403283973E-03,-416.4242655861E-03
