x-axis,1,2
second,Volt,Volt
-100.0000E-09,-178.7104273171E-03,-198.8561380495E-03
-99.6875E-09,-181.1915830694E-03,-192.3234748028E-03
-99.3750E-09,-183.2958544037E-03,-186.0106608001E-03
-99.0625E-09,-185.6513820167E-03,-179.2581483096E-03
-98.7500E-09,-187.8184674206E-03,-172.4428217494E-03
-98.4375E-09,-189.7342965458E-03,-165.5332740847E-03
-98.1250E-09,-191.5559045665E-03,-158.7179475246E-03
-97.8125E-09,-193.3461055523E-03,-151.5571435812E-03
-97.5000E-09,-194.6966080504E-03,-144.2078974287E-03
-97.1875E-09,-196.1413316531E-03,-136.9842794156E-03
-96.8750E-09,-197.3976130466E-03,-129.6350332632E-03
-96.5625E-09,-198.5282663009E-03,-122.1287519365E-03
-96.2500E-09,-199.4076632764E-03,-114.3712143312E-03
-95.9375E-09,-200.4126883912E-03,-106.8021189349E-03
-95.6250E-09,-201.2606783319E-03,-99.2016165037E-03
-95.3125E-09,-201.6689697848E-03,-91.3812648287E-03
-95.0000E-09,-201.9202260635E-03,-83.7179483278E-03
-94.6875E-09,-202.2657034468E-03,-75.6777474089E-03
-94.3750E-09,-202.3285175164E-03,-67.5119183506E-03
-94.0625E-09,-202.3599245513E-03,-59.7229737105E-03
-93.7500E-09,-202.2971104816E-03,-51.5571446522E-03
-93.4375E-09,-201.9830401332E-03,-43.4227226287E-03
-93.1250E-09,-201.6375627500E-03,-35.3197076402E-03
-92.8125E-09,-201.1350501925E-03,-26.9654363728E-03
-92.5000E-09,-200.1614321125E-03,-18.7996073146E-03
-92.1875E-09,-199.1249999628E-03,-10.3825219776E-03
-91.8750E-09,-197.9943467086E-03,-2.6877984419E-03
-91.5625E-09,-196.7694723498E-03,+5.3524024770E-03
-91.2500E-09,-195.7330402001E-03,+13.9579300230E-03
-90.9375E-09,-194.3825377020E-03,+21.9353168723E-03
-90.6250E-09,-192.7179648555E-03,+30.1953670350E-03
-90.3125E-09,-190.8335427652E-03,+38.4554171978E-03
-90.0000E-09,-189.1375628838E-03,+46.4013970122E-03
-89.6875E-09,-187.2531407935E-03,+54.5044120008E-03
-89.3750E-09,-185.0546483547E-03,+62.2619496062E-03
-89.0625E-09,-182.8875629508E-03,+70.2393364554E-03
-88.7500E-09,-180.5948494075E-03,+78.2167233046E-03
-88.4375E-09,-178.2707288294E-03,+86.0056679448E-03
-88.1250E-09,-175.6639449377E-03,+93.8888336896E-03
-87.8125E-09,-172.8687188370E-03,+101.7719994343E-03
-87.5000E-09,-169.9164575621E-03,+109.4981300048E-03
