x-axis,1,2
second,Volt,Volt
-250.0000E-09,-151.7631914248E-03,-230.2003588193E-03
-249.5000E-09,-156.5370607204E-03,-222.0973438307E-03
-249.0000E-09,-161.4051511206E-03,-213.6174444240E-03
-248.5000E-09,-166.2418344858E-03,-204.8234746690E-03
-248.0000E-09,-170.1677138408E-03,-195.3071431126E-03
-247.5000E-09,-173.8737439518E-03,-185.5081482427E-03
-247.0000E-09,-177.7368092371E-03,-175.7091533727E-03
-246.5000E-09,-180.7832916165E-03,-165.4390529802E-03
-246.0000E-09,-183.9239951005E-03,-154.7920681696E-03
-245.5000E-09,-186.5307789922E-03,-143.7681989410E-03
-245.0000E-09,-188.9491206748E-03,-132.2732241897E-03
-244.5000E-09,-190.6136935213E-03,-120.9666916475E-03
-244.0000E-09,-192.2154522981E-03,-109.5031239311E-03
-243.5000E-09,-193.5973618311E-03,-97.3486014482E-03
-243.0000E-09,-194.6337939808E-03,-85.6651844879E-03
-242.5000E-09,-194.9792713640E-03,-73.3536268308E-03
-242.0000E-09,-194.9792713640E-03,-61.3561395221E-03
-241.5000E-09,-194.7594221201E-03,-48.5106622728E-03
-241.0000E-09,-194.1626884582E-03,-36.1362905460E-03
-240.5000E-09,-193.2832914827E-03,-23.6048836450E-03
-240.0000E-09,-192.0584171239E-03,-11.0106626744E-03
-239.5000E-09,-190.3310302077E-03,+1.8976286446E-03
-239.0000E-09,-188.1325377690E-03,+14.4604425804E-03
-238.5000E-09,-185.8398242257E-03,+27.0546635511E-03
-238.0000E-09,-183.4528895779E-03,+39.5546634172E-03
-237.5000E-09,-180.5006283030E-03,+52.2431054924E-03
-237.0000E-09,-177.1086685403E-03,+64.2719998359E-03
-236.5000E-09,-173.9365580215E-03,+76.6777785975E-03
-236.0000E-09,-169.6337942485E-03,+88.4240096275E-03
-235.5000E-09,-165.8335430329E-03,+100.4214969362E-03
-235.0000E-09,-160.9654526328E-03,+111.9164716874E-03
-234.5000E-09,-156.5370607204E-03,+123.5056675432E-03
-234.0000E-09,-151.5119351461E-03,+134.9064211899E-03
-233.5000E-09,-146.4554025370E-03,+145.8360693141E-03
-233.0000E-09,-141.0847995794E-03,+156.7657174382E-03
-232.5000E-09,-135.1802770296E-03,+167.5697374230E-03
-232.0000E-09,-129.3385685494E-03,+177.4629533975E-03
-231.5000E-09,-123.4968600693E-03,+187.3875764068E-03
-231.0000E-09,-117.0584179272E-03,+197.0295361025E-03
-230.5000E-09,-110.6827898548E-03,+206.2003902756E-03
-230.0000E-09,-103.9930914340E-03,+214.6174756126E-03
