x-axis,1,2
second,Volt,Volt
-500.0000E-09,+201.2832872060E-03,+27.5141718703E-03
-499.5000E-09,+201.2832872060E-03,+14.3232172377E-03
-499.0000E-09,+200.7493676138E-03,+896.7098438E-06
-498.5000E-09,+200.0584128473E-03,-12.3727623759E-03
-498.0000E-09,+199.1162018021E-03,-26.0348225311E-03
-497.5000E-09,+197.3888148859E-03,-39.6183650992E-03
-497.0000E-09,+195.4729857607E-03,-52.8878373189E-03
-496.5000E-09,+192.9918300084E-03,-66.8639678224E-03
-496.0000E-09,+190.7619305348E-03,-79.3482641711E-03
-495.5000E-09,+187.6840411205E-03,-92.9318067392E-03
-495.0000E-09,+184.4491165320E-03,-105.8086910234E-03
-494.5000E-09,+180.9001215952E-03,-118.5285401334E-03
-494.0000E-09,+176.7229859615E-03,-132.3476354628E-03
-493.5000E-09,+172.4202221885E-03,-144.5178614631E-03
-493.0000E-09,+167.6463528929E-03,-155.9029115924E-03
-492.5000E-09,+162.5584132489E-03,-168.4657255282E-03
-492.0000E-09,+157.4076595352E-03,-179.8507756576E-03
-491.5000E-09,+151.5659510551E-03,-191.8639664837E-03
-491.0000E-09,+145.7556496098E-03,-202.8564286775E-03
-490.5000E-09,+139.5684637464E-03,-213.2992677616E-03
-490.0000E-09,+133.4440919527E-03,-223.7421068458E-03
-489.5000E-09,+126.5345442880E-03,-233.7923579944E-03
-489.0000E-09,+119.2481122052E-03,-243.7640915559E-03
-488.5000E-09,+112.0873082618E-03,-253.4217547691E-03
-488.0000E-09,+104.7380621094E-03,-262.2157245242E-03
-487.5000E-09,+97.3260018873E-03,-270.6171063437E-03
-487.0000E-09,+89.3800220729E-03,-278.7829354020E-03
-486.5000E-09,+81.3084141191E-03,-285.7710006538E-03
-486.0000E-09,+73.2682132002E-03,-293.3872066024E-03
-485.5000E-09,+64.7883137935E-03,-299.9826839187E-03
-485.0000E-09,+56.4968565959E-03,-306.9707491704E-03
-484.5000E-09,+48.0483642241E-03,-312.3099450932E-03
-484.0000E-09,+39.3800226084E-03,-317.0995179062E-03
-483.5000E-09,+30.9001232017E-03,-320.8683620869E-03
-483.0000E-09,+22.1689675163E-03,-325.8149700741E-03
-482.5000E-09,+13.6576610748E-03,-329.4267790807E-03
-482.0000E-09,+4.6124350410E-03,-333.0385880872E-03
-481.5000E-09,-4.3699769231E-03,-335.0015277647E-03
-481.0000E-09,-13.3523888872E-03,-336.1007739841E-03
-480.5000E-09,-22.2719867816E-03,-336.8859498551E-03
-480.0000E-09,-30.9403283973E-03,-337.2785377906E-03
