x-axis,1,2
second,Volt,Volt
-500.0000E-09,+264.7569046167E-03,+100.8495982205E-03
-499.5000E-09,+264.8511257212E-03,+81.6127893813E-03
-499.0000E-09,+264.4428342683E-03,+62.5330157163E-03
-498.5000E-09,+263.5634372928E-03,+43.4532420513E-03
-498.0000E-09,+262.3071558992E-03,+24.6090211476E-03
-497.5000E-09,+260.7053971224E-03,+5.0581419600E-03
-497.0000E-09,+258.1614273004E-03,-14.3357020534E-03
-496.5000E-09,+254.9265027119E-03,-34.4362043506E-03
-496.0000E-09,+251.7857992279E-03,-54.6937418221E-03
-495.5000E-09,+247.5144424898E-03,-74.9512792936E-03
-495.0000E-09,+243.1802716819E-03,-94.9732640038E-03
-494.5000E-09,+238.2493672121E-03,-114.4456256043E-03
-494.0000E-09,+233.0043923939E-03,-134.1535399661E-03
-493.5000E-09,+227.3197190880E-03,-153.8614543279E-03
-493.0000E-09,+221.1011261897E-03,-173.0982631671E-03
-492.5000E-09,+214.5998699780E-03,-191.9424840708E-03
-492.0000E-09,+208.1928348707E-03,-210.7081873874E-03
-491.5000E-09,+201.0634379621E-03,-229.2383379427E-03
-491.0000E-09,+193.4629355310E-03,-246.7477598657E-03
-490.5000E-09,+185.6739908908E-03,-264.4142169629E-03
-490.0000E-09,+177.4453477628E-03,-280.2747695569E-03
-489.5000E-09,+169.2481116697E-03,-296.0568045637E-03
-489.0000E-09,+160.7053981934E-03,-311.0536636996E-03
-488.5000E-09,+151.6287651248E-03,-326.6001459451E-03
-488.0000E-09,+142.2066546729E-03,-340.1051709261E-03
-487.5000E-09,+132.3134386985E-03,-353.2176079716E-03
-487.0000E-09,+122.4830367937E-03,-366.4085626042E-03
-486.5000E-09,+112.7154489586E-03,-377.8721303206E-03
-486.0000E-09,+102.0998711829E-03,-389.4142156242E-03
-485.5000E-09,+91.4528863723E-03,-401.1918536890E-03
-485.0000E-09,+80.9001226662E-03,-410.6924817279E-03
-484.5000E-09,+70.0332886117E-03,-421.6849439217E-03
-484.0000E-09,+58.4440927559E-03,-430.8715016123E-03
-483.5000E-09,+47.9227360847E-03,-440.2936120641E-03
-483.0000E-09,+36.1450980199E-03,-448.3024059482E-03
-482.5000E-09,+25.1526358261E-03,-458.1171043356E-03
-482.0000E-09,+14.0973595626E-03,-463.8488881938E-03
-481.5000E-09,+2.6966059158E-03,-472.1717524262E-03
-481.0000E-09,-8.8611829051E-03,-477.5109483490E-03
-480.5000E-09,-19.7280169596E-03,-482.6145915104E-03
-480.0000E-09,-31.0345495018E-03,-487.5611994976E-03
