x-axis,1,2
second,Volt,Volt
-500.0000E-09,+307.7531353119E-03,+125.5826381566E-03
-499.5000E-09,+308.0043915907E-03,+104.3043720529E-03
-499.0000E-09,+307.6589142074E-03,+82.4764828394E-03
-498.5000E-09,+306.8109242668E-03,+60.4130408647E-03
-498.0000E-09,+305.2091654899E-03,+39.2918099351E-03
-497.5000E-09,+303.4189645041E-03,+17.3068855474E-03
-497.0000E-09,+300.8435876472E-03,-5.3846971241E-03
-496.5000E-09,+297.5458489891E-03,-27.9192446215E-03
-496.0000E-09,+293.4943414948E-03,-51.3960031640E-03
-495.5000E-09,+289.5370551050E-03,-74.1661034226E-03
-495.0000E-09,+284.5119295307E-03,-96.5436157458E-03
-494.5000E-09,+279.3925828519E-03,-118.9996456560E-03
-494.0000E-09,+273.4252462324E-03,-141.6912283276E-03
-493.5000E-09,+267.2380603690E-03,-164.9324341088E-03
-493.0000E-09,+260.3599197391E-03,-186.6818057352E-03
-492.5000E-09,+253.1991157957E-03,-208.1171070131E-03
-492.0000E-09,+245.2217289465E-03,-229.1598203556E-03
-491.5000E-09,+236.8988647140E-03,-250.5166040464E-03
-491.0000E-09,+228.2933371680E-03,-270.5385887566E-03
-490.5000E-09,+219.3423322387E-03,-290.7961262281E-03
-490.0000E-09,+209.9202217869E-03,-309.4047943705E-03
-489.5000E-09,+200.4038902305E-03,-327.9349449258E-03
-489.0000E-09,+190.4164531515E-03,-346.8576834166E-03
-488.5000E-09,+179.9579105500E-03,-364.9952460364E-03
-488.0000E-09,+169.2481116697E-03,-382.0335624369E-03
-487.5000E-09,+158.0986143017E-03,-397.3444919211E-03
-487.0000E-09,+147.1375591427E-03,-412.0272807086E-03
-486.5000E-09,+135.1086647992E-03,-426.6315519090E-03
-486.0000E-09,+123.7393181873E-03,-440.7647175867E-03
-485.5000E-09,+111.1136901818E-03,-453.6416018709E-03
-485.0000E-09,+99.0219817686E-03,-466.0473806325E-03
-484.5000E-09,+85.9880623102E-03,-478.1390890458E-03
-484.0000E-09,+73.0797709911E-03,-489.3671040009E-03
-483.5000E-09,+60.3599218811E-03,-499.7314254979E-03
-483.0000E-09,+47.2945953879E-03,-509.9387118207E-03
-482.5000E-09,+34.1664548250E-03,-518.7326815758E-03
-482.0000E-09,+21.3523846105E-03,-527.8407216793E-03
-481.5000E-09,+8.3498721869E-03,-536.0065507375E-03
-481.0000E-09,-4.9667105850E-03,-542.0524049441E-03
-480.5000E-09,-18.0634441131E-03,-548.8834350217E-03
-480.0000E-09,-31.0345495018E-03,-553.7515254218E-03
