x-axis,1,2
second,Volt,Volt
-500.0000E-09,+186.7418300753E-03,+22.1749759476E-03
-499.5000E-09,+186.6162019360E-03,+9.5336444247E-03
-499.0000E-09,+186.0822823437E-03,-3.5002750337E-03
-498.5000E-09,+184.8888150198E-03,-15.1993955114E-03
-498.0000E-09,+183.6953476959E-03,-28.4688677311E-03
-497.5000E-09,+182.2506240933E-03,-40.8746464927E-03
-497.0000E-09,+180.7116793861E-03,-52.2596966221E-03
-496.5000E-09,+178.3875588080E-03,-66.2358271256E-03
-496.0000E-09,+175.4981116028E-03,-77.2282893195E-03
-495.5000E-09,+172.9541417808E-03,-89.7125856682E-03
-495.0000E-09,+169.7506242272E-03,-102.4324347782E-03
-494.5000E-09,+166.2958503948E-03,-113.8960024946E-03
-494.0000E-09,+162.2129358657E-03,-126.4588164304E-03
-493.5000E-09,+158.0986143017E-03,-137.1372082758E-03
-493.0000E-09,+153.8272575635E-03,-149.8570573858E-03
-492.5000E-09,+149.0533882679E-03,-160.1428612958E-03
-492.0000E-09,+143.9026345542E-03,-171.5279114251E-03
-491.5000E-09,+138.7832878754E-03,-182.2848208576E-03
-491.0000E-09,+132.8473582907E-03,-192.4921071805E-03
-490.5000E-09,+127.3197201590E-03,-201.9142176323E-03
-490.0000E-09,+121.3209765046E-03,-211.7289160197E-03
-489.5000E-09,+115.3536398851E-03,-220.9154737102E-03
-489.0000E-09,+108.5383133250E-03,-230.1020314008E-03
-488.5000E-09,+101.8172078693E-03,-238.5819308074E-03
-488.0000E-09,+94.8448461349E-03,-246.3551719302E-03
-487.5000E-09,+87.9038914354E-03,-255.2276592724E-03
-487.0000E-09,+80.8373085965E-03,-261.3520310661E-03
-486.5000E-09,+73.3624343047E-03,-268.7326842534E-03
-486.0000E-09,+66.0131881523E-03,-275.8777846793E-03
-485.5000E-09,+58.1300224076E-03,-281.4525333633E-03
-485.0000E-09,+50.3410777674E-03,-287.1843172216E-03
-484.5000E-09,+42.3636909181E-03,-292.6805483185E-03
-484.0000E-09,+34.1350477902E-03,-296.7634628476E-03
-483.5000E-09,+26.2204750106E-03,-300.7678597896E-03
-483.0000E-09,+18.1174600220E-03,-304.3011512091E-03
-482.5000E-09,+9.9516309637E-03,-307.4418546930E-03
-482.0000E-09,+1.7543948706E-03,-310.4255230028E-03
-481.5000E-09,-6.5056552922E-03,-312.7025330286E-03
-481.0000E-09,-14.7028913853E-03,-314.2728847706E-03
-480.5000E-09,-22.7744993390E-03,-314.7439902932E-03
-480.0000E-09,-31.3172128154E-03,-315.1365782287E-03
