498.13753917,0.00115744
498.29442466,0.00128532
498.45131842,0.00062523
498.60822047,0.00205970
498.76513079,0.00152653
498.92204938,0.00187416
499.07897625,0.00149135
499.23591138,0.00151151
499.39285479,-0.00055446
499.54980645,0.00239419
499.70676638,0.00200978
499.86373458,0.00160431
500.02071102,0.00118535
500.17769573,0.00352966
500.33468869,0.00169012
500.49168989,0.00343758
500.64869935,0.00115706
500.80571706,0.00182518
500.96274300,0.00249303
501.11977719,0.00139243
501.27681962,0.00162749
501.43387029,0.00081590
501.59092919,0.00171151
501.74799632,0.00189567
501.90507169,0.00025494
502.06215528,0.00042570
502.21924710,0.00129931
502.37634714,0.00183203
502.53345540,0.00220242
502.69057188,0.00073854
502.84769658,0.00159772
503.00482949,0.00152663
503.16197062,0.00317461
503.31911995,0.00048142
503.47627749,0.00195928
503.63344324,0.00282764
503.79061719,0.00056685
503.94779934,0.00063879
504.10498968,0.00223032
504.26218823,0.00218819
504.41939496,0.00212323
504.57660989,0.00327407
504.73383301,0.00178223
504.89106431,0.00072353
505.04830380,0.00158431
505.20555147,0.00134265
505.36280732,0.00208772
505.52007134,0.00075925
505.67734355,0.00354527
505.83462392,0.00011221
505.99191247,0.00043259
506.14920918,0.00212324
506.30651406,0.00020615
506.46382710,0.00058874
506.62114830,0.00183969
506.77847767,0.00126369
506.93581519,0.00083750
507.09316086,0.00068133
507.25051469,0.00209495
507.40787666,0.00249299
507.56524679,0.00203003
507.72262505,0.00121419
507.88001147,0.00335967
508.03740602,0.00113531
508.19480871,0.00213077
508.35221953,0.00151224
508.50963849,0.00215247
508.66706558,-0.00071725
508.82450080,0.00149172
508.98194415,0.00174664
509.13939562,0.00149841
509.29685522,0.00194622
509.45432293,0.00024795
509.61179876,0.00151907
509.76928271,0.00263471
509.92677477,0.00098602
510.08427494,0.00343754
510.24178321,0.00114975
510.39929960,0.00274910
510.55682409,0.00264188
510.71435668,0.00258546
510.87189737,0.00285558
511.02944615,-0.00024915
511.18700303,0.00102952
511.34456800,0.00228698
511.50214106,0.00101527
511.65972221,0.00175426
511.81731145,0.00206672
511.97490877,0.00050323
512.13251417,0.00188203
512.29012764,0.00208124
512.44774920,0.00228672
512.60537882,0.00189704
512.76301652,0.00127826
512.92066229,-0.00008651
513.07831613,0.00118656
513.23597803,0.00303244
513.39364799,0.00149741
513.55132601,0.00156868
513.70901209,0.00120778
513.86670622,0.00121521
514.02440841,0.00052536
514.18211865,0.00307608
514.33983694,0.00139127
514.49756327,0.00279894
514.65529765,0.00105133
514.81304007,0.00215840
514.97079053,0.00118554
515.12854902,0.00402708
515.28631555,0.00087286
515.44409012,0.00257814
515.60187271,0.00136995
515.75966333,0.00318844
515.91746198,0.00165523
516.07526865,0.00079517
516.23308334,0.00139119
516.39090604,0.00216632
516.54873677,0.00116430
516.70657551,0.00181100
516.86442226,0.00221648
517.02227702,0.00189586
517.18013979,0.00247838
517.33801056,0.00129261
517.49588933,0.00182473
517.65377611,0.00268529
517.81167088,0.00245743
517.96957365,0.00289818
518.12748441,0.00269087
518.28540316,0.00083783
518.44332990,0.00236442
518.60126463,0.00284816
518.75920734,0.00163400
518.91715803,0.00346604
519.07511671,0.00278438
519.23308336,0.00174736
519.39105798,0.00153339
519.54904058,0.00279138
519.70703115,0.00291959
519.86502968,0.00018399
520.02303618,0.00296840
520.18105065,0.00309720
520.33907307,0.00329644
520.49710346,0.00252822
520.65514180,0.00020599
520.81318809,-0.00027596
520.97124234,-0.00010030
521.12930454,0.00385022
521.28737468,0.00122768
521.44545277,0.00221503
521.60353880,0.00246459
521.76163277,0.00070905
521.91973468,0.00347972
522.07784452,0.00215828
522.23596230,0.00259293
522.39408801,0.00161971
522.55222165,0.00370900
522.71036322,0.00243697
522.86851271,0.00321832
523.02667012,0.00232268
523.18483545,0.00178905
523.34300870,0.00157649
523.50118986,0.00122123
523.65937894,0.00330355
523.81757592,0.00313222
523.97578082,0.00300465
524.13399362,0.00291853
524.29221432,0.00186786
524.45044293,0.00269958
524.60867943,0.00353090
524.76692383,0.00350179
524.92517613,0.00309035
525.08343631,0.00261368
525.24170439,0.00217365
525.39998036,0.00230097
525.55826420,0.00274120
525.71655594,0.00046057
525.87485555,0.00184000
526.03316304,0.00200296
526.19147841,0.00249298
526.34980165,0.00264366
526.50813276,0.00162591
526.66647174,0.00274792
526.82481859,0.00259317
526.98317330,0.00232218
527.14153587,0.00161923
527.29990631,0.00107878
527.45828460,0.00130663
527.61667074,0.00360073
527.77506474,0.00268400
527.93346659,0.00205232
528.09187629,0.00344575
528.25029383,0.00311850
528.40871922,0.00359517
528.56715245,0.00283391
528.72559352,0.00058145
528.88404242,0.00311841
529.04249916,0.00262721
529.20096373,0.00272723
529.35943614,0.00290492
529.51791636,0.00298957
529.67640442,0.00142715
529.83490030,0.00335975
529.99340399,0.00408478
530.15191551,0.00292597
530.31043484,0.00153388
530.46896199,0.00206002
530.62749695,0.00240022
530.78603971,0.00097981
530.94459029,0.00308275
531.10314866,0.00111546
531.26171485,0.00279151
531.42028883,0.00323844
531.57887060,0.00394207
531.73746018,0.00183173
531.89605754,0.00399884
532.05466270,0.00507207
532.21327565,0.00345897
532.37189638,0.00198875
532.53052489,0.00310358
532.68916119,0.00232197
532.84780527,0.00340177
533.00645712,0.00140659
533.16511675,0.00121478
533.32378415,0.00220083
533.48245932,0.00201812
533.64114226,0.00286237
533.79983296,0.00392832
533.95853143,0.00154977
534.11723765,0.00250064
534.27595164,0.00199505
534.43467338,0.00331547
534.59340288,0.00165359
534.75214013,0.00232183
534.91088512,0.00210858
535.06963787,0.00261991
535.22839836,0.00088701
535.38716659,0.00278480
535.54594256,0.00363614
535.70472627,0.00082378
535.86351771,0.00226518
536.02231689,0.00141997
536.18112380,0.00316789
536.33993844,0.00173350
536.49876080,0.00127054
536.65759089,0.00348825
536.81642870,0.00142684
536.97527423,0.00271312
537.13412747,0.00254337
537.29298843,0.00218098
537.45185711,0.00393598
537.61073349,0.00198842
537.76961758,0.00195313
537.92850938,0.00193288
538.08740888,0.00373573
